"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";"27855";"MACEIÓ";"1";"13";"Vereador";"Partido isolado";"11";"PP";"PROGRESSISTAS";"20000064814";"PARTIDO ISOLADO";"PP";"N";"4053";"735"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27111";"BARRA DE SÃO MIGUEL";"27111";"BARRA DE SÃO MIGUEL";"26";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"20000060338";"PARTIDO ISOLADO";"MDB";"N";"1577";"20"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";"27855";"MACEIÓ";"2";"13";"Vereador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"20000064827";"PARTIDO ISOLADO";"PSL";"N";"1923";"60"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"28517";"QUEBRANGULO";"28517";"QUEBRANGULO";"28";"13";"Vereador";"Partido isolado";"19";"PODE";"Podemos";"20000151983";"PARTIDO ISOLADO";"PODE";"N";"562";"59"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27855";"MACEIÓ";"27855";"MACEIÓ";"2";"13";"Vereador";"Partido isolado";"18";"REDE";"Rede Sustentabilidade";"20000107009";"PARTIDO ISOLADO";"REDE";"N";"2433";"32"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27057";"ARAPIRACA";"27057";"ARAPIRACA";"55";"13";"Vereador";"Partido isolado";"11";"PP";"PROGRESSISTAS";"20000097250";"PARTIDO ISOLADO";"PP";"N";"3408";"353"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"28436";"POÇO DAS TRINCHEIRAS";"28436";"POÇO DAS TRINCHEIRAS";"50";"13";"Vereador";"Partido isolado";"45";"PSDB";"Partido da Social Democracia Brasileira";"20000144773";"PARTIDO ISOLADO";"PSDB";"N";"2717";"225"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27936";"MARECHAL DEODORO";"27936";"MARECHAL DEODORO";"26";"11";"Prefeito";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"20000074147";"É do povo. É do bem.";"REPUBLICANOS / PTB / DC / PDT / PV / CIDADANIA";"N";"14681";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"27332";"CAPELA";"27332";"CAPELA";"6";"11";"Prefeito";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"20000110778";"PARTIDO ISOLADO";"MDB";"N";"5203";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AL";"28053";"MINADOR DO NEGRÃO";"28053";"MINADOR DO NEGRÃO";"46";"11";"Prefeito";"Coligação";"11";"PP";"PROGRESSISTAS";"20000088580";"POR AMOR A MINADOR";"PP / PT";"N";"2051";"0"
