"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74462";"IVATÉ";"74462";"IVATÉ";"172";"11";"Prefeito";"Coligação";"15";"MDB";"Movimento Democrático Brasileiro";"160000160931";"RENOVA IVATÉ";"PL / PSD / MDB";"N";"2560";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74071";"ALMIRANTE TAMANDARÉ";"74071";"ALMIRANTE TAMANDARÉ";"171";"11";"Prefeito";"Coligação";"17";"PSL";"Partido Social Liberal";"160000134903";"NOVA TAMANDARÉ";"PSL / PTB / PDT";"N";"12984";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"77895";"PRIMEIRO DE MAIO";"77895";"PRIMEIRO DE MAIO";"104";"11";"Prefeito";"Coligação";"19";"PODE";"Podemos";"160000055507";"VAMOS FAZER DIFERENTE";"PDT / PODE";"N";"1012";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"78875";"SÃO MATEUS DO SUL";"78875";"SÃO MATEUS DO SUL";"12";"11";"Prefeito";"Partido isolado";"17";"PSL";"Partido Social Liberal";"160000074155";"PARTIDO ISOLADO";"PSL";"N";"2306";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"76317";"JAGUAPITÃ";"76317";"JAGUAPITÃ";"64";"11";"Prefeito";"Coligação";"22";"PL";"Partido Liberal";"160000130955";"PELO BEM DE JAGUAPITÃ";"PL / PSL / CIDADANIA";"N";"4236";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"76457";"JARDIM OLINDA";"76457";"JARDIM OLINDA";"91";"11";"Prefeito";"Partido isolado";"22";"PL";"Partido Liberal";"160000085379";"PARTIDO ISOLADO";"PL";"N";"346";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74721";"RANCHO ALEGRE D OESTE";"74721";"RANCHO ALEGRE D OESTE";"92";"11";"Prefeito";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"160000094189";"UM TEMPO NOVO COM A FORÇA DO POVO";"PSD / PSB";"N";"752";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75353";"CURITIBA";"75353";"CURITIBA";"145";"11";"Prefeito";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"160000088720";"PARTIDO ISOLADO";"PSOL";"N";"251";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"77950";"QUATRO BARRAS";"77950";"QUATRO BARRAS";"195";"11";"Prefeito";"Coligação";"55";"PSD";"Partido Social Democrático";"160000074667";"PSD ";"DEM / PSB / PSD / SOLIDARIEDADE / PP / PODE";"N";"5039";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"77771";"PONTA GROSSA";"77771";"PONTA GROSSA";"14";"11";"Prefeito";"Coligação";"55";"PSD";"Partido Social Democrático";"160000110247";"SOMOS TODOS PONTA GROSSA";"PV / AVANTE / PSDB / PSD";"N";"19236";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"75345";"FERNANDES PINHEIRO";"75345";"FERNANDES PINHEIRO";"53";"11";"Prefeito";"Coligação";"55";"PSD";"Partido Social Democrático";"160000078131";"O TRABALHO CONTINUA";"PSD / DEM";"N";"2395";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74667";"PITANGUEIRAS";"74667";"PITANGUEIRAS";"67";"11";"Prefeito";"Coligação";"70";"AVANTE";"AVANTE";"160000094508";"Agora é a vez do povo";"AVANTE / PP / CIDADANIA";"N";"1500";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"PR";"74993";"CENTENÁRIO DO SUL";"74993";"CENTENÁRIO DO SUL";"159";"11";"Prefeito";"Partido isolado";"70";"AVANTE";"AVANTE";"160000088010";"PARTIDO ISOLADO";"AVANTE";"N";"212";"0"
