"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";"1";"13";"Vereador";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"30000150799";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"372";"39"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";"1";"13";"Vereador";"Partido isolado";"18";"REDE";"Rede Sustentabilidade";"30000123831";"PARTIDO ISOLADO";"REDE";"N";"210";"1"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06157";"SANTANA";"06157";"SANTANA";"6";"11";"Prefeito";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"30000137458";"RENOVA SANTANA";"PDT / PC do B / PSD";"N";"11233";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";"06173";"TARTARUGALZINHO";"8";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"30000064747";"PARTIDO ISOLADO";"PDT";"N";"1000";"32"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06017";"AMAPÁ";"06017";"AMAPÁ";"1";"13";"Vereador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"30000085168";"PARTIDO ISOLADO";"PSL";"N";"377";"10"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06033";"CALÇOENE";"06033";"CALÇOENE";"1";"11";"Prefeito";"Coligação";"25";"DEM";"Democratas";"30000111456";"PROSPERA CALÇOENE COM A FORÇA DA NOSSA GENTE";"DEM / REPUBLICANOS / PSC";"N";"1973";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06106";"SERRA DO NAVIO";"06106";"SERRA DO NAVIO";"11";"11";"Prefeito";"Coligação";"70";"AVANTE";"AVANTE";"30000147850";"SERRA MAIS BELA";"AVANTE / PP / PROS / MDB";"N";"1135";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06114";"FERREIRA GOMES";"06114";"FERREIRA GOMES";"12";"13";"Vereador";"Partido isolado";"55";"PSD";"Partido Social Democrático";"30000074963";"PARTIDO ISOLADO";"PSD";"N";"563";"11"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06114";"FERREIRA GOMES";"06114";"FERREIRA GOMES";"12";"13";"Vereador";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"30000093043";"PARTIDO ISOLADO";"PROS";"N";"153";"3"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"AP";"06173";"TARTARUGALZINHO";"06173";"TARTARUGALZINHO";"8";"13";"Vereador";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"30000085380";"PARTIDO ISOLADO";"MDB";"N";"1226";"84"
