"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00175";"OURO PRETO DO OESTE";"00175";"OURO PRETO DO OESTE";"13";"13";"Vereador";"Partido isolado";"27";"DC";"Democracia Cristã";"220000147667";"PARTIDO ISOLADO";"DC";"N";"1666";"20"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00035";"PORTO VELHO";"00035";"PORTO VELHO";"21";"13";"Vereador";"Partido isolado";"27";"DC";"Democracia Cristã";"220000139836";"PARTIDO ISOLADO";"DC";"N";"132";"2"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00396";"MACHADINHO D OESTE";"00396";"MACHADINHO D OESTE";"32";"13";"Vereador";"Partido isolado";"70";"AVANTE";"AVANTE";"220000126319";"PARTIDO ISOLADO";"AVANTE";"N";"689";"12"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00310";"ALTA FLORESTA D OESTE";"00310";"ALTA FLORESTA D OESTE";"17";"11";"Prefeito";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"220000127612";"UNIDOS POR UMA ALTA FLORESTA MELHOR";"PSB / DEM / PSD / PDT";"N";"4526";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00779";"BURITIS";"00779";"BURITIS";"34";"11";"Prefeito";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"220000147638";"UNIDOS POR BURITIS";"SOLIDARIEDADE / MDB";"N";"5287";"0"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00019";"GUAJARÁ-MIRIM";"00019";"GUAJARÁ-MIRIM";"1";"13";"Vereador";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"220000071524";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"2583";"140"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00051";"JI-PARANÁ";"00051";"JI-PARANÁ";"3";"13";"Vereador";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"220000153537";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"1723";"111"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00434";"NOVA MAMORÉ";"00434";"NOVA MAMORÉ";"1";"13";"Vereador";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"220000147218";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"718";"13"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00787";"PIMENTEIRAS DO OESTE";"00787";"PIMENTEIRAS DO OESTE";"16";"13";"Vereador";"Partido isolado";"43";"PV";"Partido Verde";"220000128878";"PARTIDO ISOLADO";"PV";"N";"111";"15"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00493";"ITAPUÃ DO OESTE";"00493";"ITAPUÃ DO OESTE";"2";"13";"Vereador";"Partido isolado";"51";"PATRIOTA";"Patriota";"220000116512";"PARTIDO ISOLADO";"PATRIOTA";"N";"269";"55"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00035";"PORTO VELHO";"00035";"PORTO VELHO";"20";"13";"Vereador";"Partido isolado";"55";"PSD";"Partido Social Democrático";"220000090025";"PARTIDO ISOLADO";"PSD";"N";"2652";"34"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00590";"THEOBROMA";"00590";"THEOBROMA";"27";"13";"Vereador";"Partido isolado";"55";"PSD";"Partido Social Democrático";"220000115861";"PARTIDO ISOLADO";"PSD";"N";"1057";"104"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00574";"MIRANTE DA SERRA";"00574";"MIRANTE DA SERRA";"28";"13";"Vereador";"Partido isolado";"65";"PC do B";"Partido Comunista do Brasil";"220000090621";"PARTIDO ISOLADO";"PC do B";"N";"769";"20"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00396";"MACHADINHO D OESTE";"00396";"MACHADINHO D OESTE";"32";"13";"Vereador";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"220000091544";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"1895";"145"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00353";"SANTA LUZIA D OESTE";"00353";"SANTA LUZIA D OESTE";"19";"13";"Vereador";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"220000128975";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"800";"5"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00787";"PIMENTEIRAS DO OESTE";"00787";"PIMENTEIRAS DO OESTE";"16";"13";"Vereador";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"220000147425";"PARTIDO ISOLADO";"PDT";"N";"578";"8"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00736";"ALTO ALEGRE DOS PARECIS";"00736";"ALTO ALEGRE DOS PARECIS";"19";"13";"Vereador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"220000128626";"PARTIDO ISOLADO";"PT";"N";"536";"19"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00590";"THEOBROMA";"00590";"THEOBROMA";"27";"13";"Vereador";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"220000062768";"PARTIDO ISOLADO";"PT";"N";"315";"11"
"26/11/2020";"11:39:02";"2020";"2";"Eleição Ordinária";"1";"426";"Eleições Municipais 2020";"15/11/2020";"M";"RO";"00051";"JI-PARANÁ";"00051";"JI-PARANÁ";"30";"13";"Vereador";"Partido isolado";"20";"PSC";"Partido Social Cristão";"220000115315";"PARTIDO ISOLADO";"PSC";"N";"1472";"21"
